0.31852395803915456,0.2607846135986026,0.3291894340869142,0.26566020847405125,0.31973964281454814,0.3185795965936261,0.3090741667667885,0.31370400171817747,0,1
0.3440850202707441,0.2803534824255372,0.3551726878864123,0.288701756055086,0.34142753694478895,0.33543576114769763,0.33033986932912074,0.32708748751814876,0,1
0.33547966629127757,0.2895037294759466,0.328556092577969,0.27405339075848706,0.3513214988250327,0.24793732908908647,0.35824507253834126,0.263387667806546,0,1
0.33670876654959675,0.27396490448493716,0.3273269923196498,0.2621016245185485,0.3483742546990106,0.2194912081105792,0.3577560289289575,0.2313544880769678,0,1
0.32609030334515277,0.2608856459678795,0.31646865717780726,0.2531884100508478,0.32763659231787623,0.21745064145061543,0.33725823848522174,0.2251478773676471,0,1
0.4148766548702933,0.3604633247401031,0.4261279223723542,0.36116469507228144,0.424839314471577,0.4140840831918563,0.4135880469695161,0.4133827128596779,0,1
0.38905115992967704,0.44468590228532223,0.40040910128188284,0.44051113535120284,0.40771121271962024,0.4913687291284566,0.39635327136741444,0.49554349606257597,0,1
0.4075373545884609,0.44350314203458113,0.4162857839771574,0.434821247794207,0.4373330463565181,0.4891151654753292,0.4285846169678217,0.4977970597157033,0,1
0.5805040694955003,0.23242259225312292,0.5766389794044848,0.2156740448113292,0.6045588172546573,0.1991796900727604,0.6084239073456728,0.21592823751455414,0,1
0.7089345446865283,0.12624133524917533,0.7196752353105186,0.12117398582935653,0.7295545625498104,0.17478063872970506,0.7188138719258201,0.17984798814952388,0,1
0.7592305204631069,0.11753706171811147,0.7716088196622638,0.1092603159372094,0.7836358267361843,0.15530705624904728,0.7712575275370274,0.16358380202994935,0,1
0.7885504380281727,0.0906256057181796,0.7946922900621372,0.0798160599136979,0.8183167682430523,0.1141792989523829,0.8121749162090879,0.12498884475686457,0,1
0.8811232617384327,0.1215715734547943,0.8885380759976442,0.12996733630837976,0.8687794215190607,0.1746395470586702,0.8613646072598492,0.16624378420508476,0,1
0.8581849340969926,0.37910326745958944,0.8444687927986703,0.38101158007612235,0.841891576997116,0.3335903102027371,0.8556077182954384,0.3316819975862042,0,1
0.8392903002953408,0.2268875567388077,0.8487592037248474,0.22670719857183402,0.8491887396917731,0.2844374401568248,0.8397198362622664,0.2846177983237985,0,1
0.8187335831837427,0.19042345342949404,0.8315167557469811,0.19307029424223035,0.8267918601107981,0.2514878006079948,0.8140086875475596,0.24884095979525853,0,1
